'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[02:13:40.391 07/11/2076]',29.695,-14.457,-19.145,-22.271,219.976,-69.158,-95.336,-82.442,196.923,-26.569,-93.382,-20.317,-25.788,56.654,-62.125,87.912,18.755,-178.950,19.927,-88.694,-65.250,32.821,-62.125
'[02:13:40.395 07/11/2076]',16.801,-17.582,-28.913,-12.503,222.320,-86.349,-101.197,-79.316,205.910,-48.449,-116.435,-18.364,-34.774,54.701,-69.158,71.111,-4.689,-187.937,29.695,-104.322,-41.807,50.403,-69.158
'[02:13:40.398 07/11/2076]',5.470,-22.271,-37.509,-8.205,221.148,-99.634,-105.885,-79.316,208.254,-71.111,-105.885,-39.853,-38.291,43.370,-71.502,57.045,-32.821,-187.155,38.291,-98.462,-27.350,48.059,-71.502
'[02:13:40.402 07/11/2076]',-6.642,-26.178,-45.324,-5.861,215.678,-113.700,-110.183,-77.363,209.426,-92.991,-102.369,-48.449,-42.198,34.774,-73.065,45.714,-65.641,-187.937,46.105,-91.038,-17.582,52.747,-73.065
'[02:13:40.406 07/11/2076]',-16.410,-32.039,-54.701,1.954,209.426,-131.282,-115.263,-64.469,210.989,-113.700,-121.514,-24.225,-46.496,28.523,-78.144,47.277,-97.289,-187.546,55.482,-81.661,-11.331,62.515,-78.144
'[02:13:40.410 07/11/2076]',-28.132,-36.728,-62.906,6.642,196.923,-146.911,-116.825,-53.919,205.910,-129.719,-127.766,-24.615,-52.747,25.006,-78.926,30.867,-124.640,-186.764,63.687,-66.422,-6.252,67.595,-78.926
'[02:13:40.414 07/11/2076]',-42.589,-39.463,-71.111,10.940,179.731,-163.321,-117.998,-40.635,202.393,-144.176,-128.156,-39.463,-59.780,28.523,-80.098,2.344,-149.255,-190.281,71.893,-51.966,2.735,74.628,-80.098
'[02:13:40.418 07/11/2076]',-53.529,-41.807,-80.488,12.503,167.228,-179.341,-121.514,-29.695,198.095,-159.023,-151.209,-21.490,-67.204,34.774,-85.568,-16.020,-173.871,-196.532,81.270,-41.416,7.814,89.866,-85.568
'[02:13:40.422 07/11/2076]',-59.780,-46.105,-88.694,8.596,154.335,-184.811,-127.375,-28.132,189.890,-171.917,-151.209,-14.066,-68.767,30.085,-85.177,-22.271,-198.486,-199.267,89.475,-22.662,7.814,90.647,-85.177
'[02:13:40.426 07/11/2076]',-64.860,-45.714,-100.024,2.344,144.176,-189.109,-136.752,-27.350,187.546,-185.983,-153.162,-38.291,-72.283,28.913,-87.912,-58.999,-222.711,-204.347,100.806,-11.331,9.768,93.773,-87.912
'[02:13:40.430 07/11/2076]',-69.939,-46.496,-112.137,-2.344,134.799,-198.486,-143.785,-25.397,182.466,-198.877,-172.308,-53.529,-81.270,30.867,-94.554,-97.680,-242.247,-217.241,112.918,-10.940,19.927,100.024,-94.554
'[02:13:40.434 07/11/2076]',-69.939,-53.529,-119.951,-5.079,123.858,-206.300,-147.692,-20.317,176.215,-213.724,-172.698,-25.006,-73.846,14.066,-97.289,-78.144,-253.187,-228.181,120.733,0.781,28.132,91.819,-97.289
'[02:13:40.438 07/11/2076]',-73.846,-54.701,-123.468,-8.205,112.137,-211.770,-150.037,-13.284,165.275,-228.571,-169.573,-10.549,-70.720,0.781,-101.587,-71.111,-264.908,-239.121,124.249,9.377,39.463,84.396,-101.587
'[02:13:40.441 07/11/2076]',-81.270,-51.184,-127.375,-17.582,98.852,-218.803,-152.772,-7.033,157.460,-243.810,-188.718,-28.913,-81.661,6.252,-109.402,-117.998,-284.835,-250.842,128.156,4.689,55.482,91.038,-109.402
'[02:13:40.445 07/11/2076]',-87.131,-48.449,-130.110,-26.960,85.568,-224.664,-155.507,-0.781,148.083,-255.140,-208.254,-35.946,-89.084,10.940,-115.653,-155.897,-303.980,-252.796,130.891,3.516,66.422,98.852,-115.653
'[02:13:40.449 07/11/2076]',-85.568,-49.231,-131.282,-30.085,73.455,-228.571,-152.381,7.814,135.971,-262.173,-195.751,-27.741,-79.316,-1.172,-117.216,-150.427,-315.311,-246.545,132.063,16.410,73.455,87.521,-117.216
'[02:13:40.453 07/11/2076]',-82.833,-50.012,-130.891,-36.337,61.343,-230.134,-149.646,14.457,126.593,-265.690,-186.374,-30.867,-70.720,-6.252,-117.607,-159.805,-325.470,-240.293,131.673,23.834,85.177,82.833,-117.607
'[02:13:40.457 07/11/2076]',-85.568,-45.714,-135.971,-38.291,46.886,-230.916,-148.864,23.443,120.342,-264.127,-202.393,-21.490,-67.595,-1.563,-120.342,-176.215,-333.675,-234.823,136.752,21.099,94.554,91.038,-120.342
'[02:13:40.461 07/11/2076]',-82.833,-43.761,-136.752,-41.807,36.728,-227.790,-146.520,28.132,113.700,-261.392,-207.473,-14.847,-61.343,-0.781,-120.342,-187.155,-337.192,-224.274,137.534,24.225,99.634,95.336,-120.342
'[02:13:40.465 07/11/2076]',-81.270,-39.463,-134.017,-48.059,25.397,-219.976,-139.878,27.350,103.150,-257.094,-193.016,-34.383,-55.873,-1.954,-116.044,-206.300,-343.834,-207.863,134.799,27.741,108.620,89.475,-116.044
'[02:13:40.469 07/11/2076]',-81.270,-34.383,-132.063,-51.966,14.457,-212.161,-132.063,26.960,95.336,-253.968,-182.466,-37.118,-50.403,0.391,-112.527,-214.505,-345.788,-192.234,132.845,26.569,117.607,90.647,-112.527
'[02:13:40.473 07/11/2076]',-77.363,-31.648,-126.593,-50.012,6.642,-202.002,-123.858,29.695,89.084,-248.889,-180.122,-13.284,-41.026,3.126,-108.230,-205.910,-342.662,-173.480,127.375,23.053,124.640,95.726,-108.230
'[02:13:40.477 07/11/2076]',-78.144,-25.006,-120.733,-45.324,-3.516,-191.453,-113.309,36.337,82.833,-243.419,-187.155,-10.159,-39.072,14.847,-103.932,-229.353,-337.192,-156.288,121.514,12.503,138.315,105.495,-103.932
'[02:13:40.480 07/11/2076]',-75.018,-17.582,-110.183,-44.933,-12.503,-176.215,-96.508,34.774,78.144,-234.042,-164.493,-27.350,-31.648,23.443,-95.336,-243.028,-327.814,-137.143,110.965,5.861,151.600,108.620,-95.336
'[02:13:40.484 07/11/2076]',-64.469,-10.159,-97.289,-45.714,-17.973,-151.209,-82.051,30.867,77.363,-220.366,-148.864,-6.252,-15.238,25.397,-85.568,-222.320,-315.311,-111.355,98.071,8.987,151.990,112.137,-85.568
'[02:13:40.488 07/11/2076]',-55.873,-3.907,-84.786,-37.509,-25.397,-124.249,-68.767,33.211,73.455,-208.254,-128.938,11.331,-1.563,22.662,-73.846,-198.877,-303.199,-84.786,85.568,14.847,148.864,112.137,-73.846
'[02:13:40.492 07/11/2076]',-50.794,4.298,-72.674,-35.946,-32.430,-99.634,-54.701,29.695,72.674,-193.797,-109.011,-13.675,5.470,30.867,-62.515,-216.850,-292.259,-58.999,73.455,12.503,154.725,117.216,-62.515
'[02:13:40.496 07/11/2076]',-48.840,13.284,-62.906,-29.695,-38.291,-80.488,-41.807,30.085,73.065,-180.122,-105.104,-25.006,8.987,39.853,-51.966,-233.260,-277.411,-35.556,63.687,5.470,159.414,126.984,-51.966
'[02:13:40.500 07/11/2076]',-41.026,16.020,-52.357,-17.582,-42.589,-59.780,-27.350,33.602,71.111,-165.275,-86.740,5.079,25.397,30.476,-37.509,-193.797,-253.968,-10.549,53.138,9.768,159.414,122.686,-37.509
'[02:13:40.504 07/11/2076]',-34.383,19.536,-41.807,-5.470,-44.542,-41.416,-13.284,36.728,66.813,-152.381,-61.343,18.755,38.291,24.615,-23.834,-166.056,-230.916,8.987,42.589,10.159,163.712,117.216,-23.834
'[02:13:40.508 07/11/2076]',-32.821,26.960,-29.695,1.563,-48.840,-22.662,-1.954,39.072,66.422,-140.659,-58.608,6.642,37.900,30.867,-16.801,-178.168,-212.161,22.271,30.476,-0.391,168.010,125.421,-16.801
'[02:13:40.512 07/11/2076]',-31.648,33.993,-17.192,11.722,-53.919,-3.126,10.549,43.370,66.032,-129.328,-59.780,7.814,40.635,35.946,-12.894,-177.778,-191.844,37.509,17.973,-8.987,168.791,132.845,-12.894
'[02:13:40.516 07/11/2076]',-25.006,34.774,-3.126,23.834,-57.045,12.894,26.960,45.324,57.045,-119.951,-29.695,14.847,51.575,24.615,-8.596,-144.957,-169.182,56.654,3.907,-4.689,172.698,117.998,-8.596
'[02:13:40.520 07/11/2076]',-19.536,35.946,8.205,25.006,-58.217,28.913,39.072,38.681,52.747,-112.918,-5.470,9.377,60.562,16.801,-8.205,-125.031,-150.818,73.065,-7.424,-5.470,173.480,107.839,-8.205
'[02:13:40.523 07/11/2076]',-17.192,37.509,12.894,29.304,-58.999,42.589,44.542,33.993,49.621,-105.104,-9.377,27.350,60.952,11.722,-5.861,-104.322,-135.971,85.958,-12.112,-7.814,161.758,108.620,-5.861
'[02:13:40.527 07/11/2076]',-14.457,38.291,15.629,35.165,-58.608,49.621,49.231,33.602,44.151,-96.508,-10.549,35.165,55.482,1.563,4.689,-90.256,-121.514,97.680,-14.847,-11.722,146.520,101.587,4.689
'[02:13:40.531 07/11/2076]',-14.457,39.463,22.271,32.821,-61.343,54.310,56.264,30.476,34.383,-87.131,7.424,12.112,45.714,-15.238,26.569,-90.647,-105.885,105.495,-21.490,-15.238,129.328,84.396,26.569
'[02:13:40.535 07/11/2076]',-17.192,39.853,28.523,30.476,-66.422,56.264,62.125,29.304,23.053,-80.879,17.973,13.284,32.821,-34.774,51.184,-75.800,-87.912,106.667,-27.741,-19.927,107.057,69.158,51.184
'[02:13:40.539 07/11/2076]',-19.927,35.165,32.430,35.946,-71.893,50.794,66.422,37.900,7.424,-77.753,14.066,39.853,19.145,-51.575,69.158,-52.747,-73.065,107.448,-31.648,-26.960,89.084,57.436,69.158
'[02:13:40.543 07/11/2076]',-21.099,30.476,37.509,31.258,-76.190,47.277,70.720,35.556,-7.814,-77.363,30.476,33.993,15.238,-67.204,73.846,-42.589,-58.217,110.965,-36.728,-27.350,84.005,38.291,73.846
'[02:13:40.547 07/11/2076]',-20.317,26.178,37.509,20.708,-78.144,48.840,67.985,25.006,-19.927,-80.879,36.728,21.880,12.503,-82.051,69.158,-42.198,-49.621,115.263,-36.728,-23.053,71.502,23.834,69.158
'[02:13:40.551 07/11/2076]',-17.973,19.145,35.165,22.662,-80.098,48.840,64.469,25.006,-32.039,-85.568,39.853,57.827,17.192,-104.713,64.078,1.954,-42.198,119.560,-34.383,-14.066,57.045,5.470,64.078
'[02:13:40.555 07/11/2076]',-15.238,15.238,36.728,23.443,-81.661,50.403,65.641,25.006,-44.933,-88.303,53.529,80.879,22.662,-131.673,67.204,41.416,-34.774,125.421,-35.946,-7.424,47.277,-18.755,67.204
'[02:13:40.559 07/11/2076]',-17.582,14.847,37.900,17.582,-84.786,50.012,66.422,21.099,-53.138,-93.382,52.357,58.217,13.284,-150.427,76.190,23.053,-32.039,124.249,-37.118,-10.159,35.556,-35.556,76.190
'[02:13:40.563 07/11/2076]',-22.662,17.973,39.072,18.755,-87.912,47.277,70.330,22.662,-60.171,-98.852,42.979,53.138,1.563,-165.665,87.912,12.112,-30.085,125.421,-38.291,-18.364,23.443,-46.496,87.912
'[02:13:40.566 07/11/2076]',-19.536,13.284,42.589,22.271,-90.256,47.668,76.972,23.053,-71.893,-103.150,56.654,85.177,8.596,-198.486,100.415,55.482,-24.615,135.189,-41.807,-9.768,13.284,-73.455,100.415
'[02:13:40.570 07/11/2076]',-19.145,9.768,44.151,23.834,-92.210,50.012,83.223,17.582,-82.833,-108.620,72.674,101.197,11.722,-222.711,111.355,81.270,-21.880,144.176,-43.370,-4.689,3.516,-91.819,111.355
'[02:13:40.574 07/11/2076]',-24.225,9.768,43.761,26.569,-96.117,53.529,83.223,14.457,-92.210,-110.965,62.515,106.276,-1.563,-220.757,118.388,69.158,-21.099,148.474,-42.979,-10.549,-6.252,-86.740,118.388
'[02:13:40.578 07/11/2076]',-28.523,9.768,44.542,33.993,-98.462,56.264,86.349,15.238,-105.104,-109.792,57.827,123.077,-14.847,-219.585,130.110,70.330,-14.066,151.600,-43.761,-17.582,-17.582,-82.442,130.110
'[02:13:40.582 07/11/2076]',-25.006,5.861,45.714,41.807,-100.024,60.952,92.210,15.238,-122.295,-103.541,81.270,126.203,-22.271,-228.181,144.567,87.521,-1.954,159.023,-44.933,-8.987,-35.946,-94.554,144.567
'[02:13:40.586 07/11/2076]',-20.708,3.907,46.105,42.198,-100.806,66.813,93.382,10.940,-134.017,-96.508,95.726,121.514,-33.211,-228.571,150.818,97.680,6.252,160.977,-45.324,-4.689,-58.217,-99.243,150.818
'[02:13:40.590 07/11/2076]',-18.755,0.391,41.807,49.621,-101.978,68.376,88.303,17.582,-145.739,-85.958,85.177,145.739,-45.324,-221.538,145.739,119.951,12.112,162.149,-41.026,-4.298,-78.535,-93.773,145.739
'[02:13:40.594 07/11/2076]',-14.847,-3.516,34.383,56.264,-104.713,69.939,82.051,23.053,-156.288,-72.283,79.316,146.911,-56.654,-206.691,136.752,123.858,17.582,163.321,-33.602,-2.735,-92.991,-87.521,136.752
'[02:13:40.598 07/11/2076]',-12.112,-6.642,28.523,55.092,-105.104,69.548,76.581,22.662,-163.321,-55.482,85.177,115.263,-68.376,-178.168,127.375,100.024,24.615,161.758,-27.741,-4.689,-99.634,-78.535,127.375
'[02:13:40.602 07/11/2076]',-5.470,-11.331,24.615,56.654,-103.932,68.376,72.283,27.350,-175.043,-35.946,97.289,116.825,-76.581,-142.222,119.951,101.587,37.900,158.632,-23.834,-5.079,-103.932,-67.595,119.951
'[02:13:40.605 07/11/2076]',0.391,-14.457,21.490,57.827,-104.322,70.720,66.813,32.430,-186.374,-15.238,98.071,125.812,-80.488,-105.495,112.918,96.117,50.794,158.632,-20.708,-4.689,-110.183,-53.529,112.918
'[02:13:40.609 07/11/2076]',11.331,-13.675,20.317,48.840,-99.634,79.707,62.515,24.225,-195.360,6.642,114.481,96.508,-83.223,-71.893,105.104,72.674,66.032,161.758,-19.536,0.000,-121.905,-47.668,105.104
'[02:13:40.613 07/11/2076]',21.880,-12.894,14.066,43.761,-91.819,87.131,52.357,18.755,-199.267,27.350,117.998,75.018,-86.349,-47.668,94.554,60.562,78.535,162.149,-13.284,1.172,-137.143,-43.370,94.554
'[02:13:40.617 07/11/2076]',28.132,-15.629,8.596,43.370,-85.958,92.991,41.416,15.629,-200.440,48.449,117.998,91.429,-77.753,-42.198,83.223,94.554,94.164,161.368,-7.814,6.642,-147.302,-44.933,83.223
'[02:13:40.621 07/11/2076]',34.383,-18.755,1.954,40.244,-78.535,94.554,30.476,10.159,-197.705,64.860,125.421,87.521,-67.985,-49.231,75.409,121.905,107.057,156.288,-1.172,12.503,-153.944,-55.092,75.409
'[02:13:40.625 07/11/2076]',32.039,-19.927,-5.470,32.430,-73.455,90.256,17.973,3.516,-189.109,75.409,116.044,44.542,-74.237,-42.979,67.204,97.289,111.355,146.129,6.252,7.424,-153.944,-55.482,67.204
'[02:13:40.629 07/11/2076]',28.132,-18.364,-13.675,28.523,-71.502,84.005,7.424,2.735,-180.122,84.396,98.071,18.364,-80.488,-39.072,60.171,80.488,115.263,136.361,14.457,2.344,-154.725,-56.654,60.171
'[02:13:40.633 07/11/2076]',34.383,-22.662,-16.410,26.569,-66.813,81.661,2.735,3.126,-176.606,93.773,112.527,21.099,-73.065,-51.184,60.562,114.872,125.421,134.799,17.192,14.457,-162.930,-76.581,60.562
'[02:13:40.637 07/11/2076]',42.198,-25.006,-15.629,22.662,-59.389,80.488,0.000,2.735,-173.089,101.978,127.766,16.801,-72.283,-54.310,61.343,139.096,134.408,130.891,16.410,21.099,-168.791,-91.038,61.343
'[02:13:40.641 07/11/2076]',42.198,-18.755,-16.410,22.662,-51.184,79.316,-6.642,8.596,-166.447,110.965,114.090,12.894,-84.396,-34.383,57.827,132.845,140.659,117.998,17.192,12.112,-172.308,-84.396,57.827
'[02:13:40.645 07/11/2076]',46.105,-11.722,-14.066,23.834,-40.244,79.707,-10.159,15.238,-162.149,123.468,104.713,13.284,-92.601,-13.284,56.264,129.719,148.083,108.230,14.847,2.735,-173.089,-75.018,56.264
'[02:13:40.648 07/11/2076]',54.310,-6.252,-7.814,14.457,-26.569,82.051,-8.205,7.424,-160.977,137.143,124.249,-7.424,-92.991,-0.391,57.436,128.547,155.897,101.587,8.596,5.079,-172.308,-82.442,57.436
'[02:13:40.652 07/11/2076]',62.515,1.172,-3.907,5.470,-9.768,83.223,-8.987,1.954,-155.116,147.302,136.752,-16.410,-90.256,13.675,56.264,132.845,157.851,89.084,4.689,1.563,-169.182,-84.786,56.264
'[02:13:40.656 07/11/2076]',67.985,5.079,-0.781,3.126,4.298,79.316,-12.503,3.126,-147.692,156.679,122.295,3.126,-87.131,28.913,48.840,144.567,157.070,73.455,1.563,-5.861,-163.321,-76.581,48.840
'[02:13:40.660 07/11/2076]',72.674,9.377,3.126,-5.470,21.490,73.455,-11.722,-3.516,-132.063,165.275,113.309,-1.563,-80.488,42.979,40.635,140.269,158.632,55.873,-2.344,-14.847,-151.600,-71.111,40.635
'[02:13:40.664 07/11/2076]',74.628,15.238,6.252,-14.847,38.291,63.297,-9.768,-9.768,-112.527,167.619,112.527,-25.397,-73.065,53.919,33.993,127.766,157.851,36.337,-5.470,-25.397,-136.361,-69.548,33.993
'[02:13:40.668 07/11/2076]',75.018,22.271,7.033,-23.443,56.264,53.529,-13.284,-15.629,-91.038,164.493,92.991,-29.695,-68.376,64.860,23.834,115.263,151.990,16.801,-6.252,-40.635,-124.640,-58.217,23.834
'[02:13:40.672 07/11/2076]',83.614,26.178,6.642,-37.900,81.270,48.449,-17.582,-32.821,-64.469,159.023,85.958,-33.211,-52.747,60.171,17.582,121.123,145.348,0.781,-5.861,-42.198,-123.077,-58.999,17.582
'[02:13:40.676 07/11/2076]',92.210,29.304,1.563,-53.138,108.620,41.807,-27.350,-52.747,-41.026,149.646,81.270,-68.767,-44.933,55.092,12.503,97.680,134.408,-14.847,-0.781,-46.886,-125.812,-60.952,12.503
'[02:13:40.680 07/11/2076]',95.336,32.430,-6.252,-62.906,133.626,29.695,-35.946,-68.767,-17.582,139.487,64.469,-94.164,-41.416,56.264,2.735,74.237,122.686,-30.867,7.033,-58.999,-125.421,-52.747,2.735
'[02:13:40.684 07/11/2076]',105.495,28.132,-12.112,-66.813,161.758,16.020,-40.635,-82.051,5.470,131.282,57.827,-69.158,-24.225,40.244,0.000,110.183,114.872,-41.416,12.894,-58.999,-128.547,-56.654,0.000
'[02:13:40.688 07/11/2076]',109.792,24.225,-15.629,-69.548,184.811,0.000,-42.589,-92.991,26.178,119.560,58.999,-56.654,-12.503,27.741,-1.563,135.580,102.369,-49.231,16.410,-61.343,-128.547,-60.171,-1.563
'[02:13:40.691 07/11/2076]',105.885,26.569,-22.271,-73.846,203.956,-17.973,-46.105,-103.541,47.668,106.276,40.244,-78.926,-16.410,34.383,-4.689,103.150,82.833,-62.906,23.053,-80.098,-121.905,-47.277,-4.689
'[02:13:40.695 07/11/2076]',102.759,29.304,-27.350,-81.270,224.274,-35.165,-51.184,-113.309,69.158,91.429,19.536,-87.521,-18.755,36.728,-5.470,80.488,62.906,-70.330,28.132,-94.164,-121.514,-34.774,-5.470
'[02:13:40.699 07/11/2076]',105.495,23.053,-33.211,-84.005,242.637,-53.138,-53.529,-123.077,81.661,74.237,29.304,-78.144,-8.205,17.582,0.000,99.243,43.370,-71.502,33.993,-91.819,-125.031,-41.026,0.000
'[02:13:40.703 07/11/2076]',104.322,17.582,-41.416,-86.349,257.094,-70.330,-58.217,-133.626,93.382,60.171,35.556,-80.098,-3.907,7.033,3.516,102.759,20.708,-72.674,42.198,-96.899,-124.640,-39.463,3.516
'[02:13:40.707 07/11/2076]',98.462,14.066,-51.966,-88.303,271.551,-88.694,-66.032,-142.613,106.667,48.059,12.894,-78.144,-11.331,10.549,3.126,87.521,0.000,-76.190,52.747,-110.183,-124.640,-19.927,3.126
'[02:13:40.711 07/11/2076]',92.210,6.642,-62.125,-87.912,281.319,-107.839,-73.846,-150.427,118.388,33.993,-2.735,-76.581,-14.847,4.298,3.907,79.316,-23.053,-75.800,62.906,-116.044,-125.421,-8.205,3.907
'[02:13:40.715 07/11/2076]',81.270,-1.954,-70.330,-90.647,281.319,-126.203,-76.972,-158.632,123.468,19.536,-0.781,-98.852,-19.145,-7.814,5.079,66.422,-48.059,-73.065,71.111,-115.263,-121.905,-12.894,5.079
'[02:13:40.719 07/11/2076]',69.158,-7.424,-75.800,-94.945,278.193,-141.441,-78.926,-166.447,125.421,5.861,-3.126,-109.792,-27.350,-17.582,7.424,56.654,-69.548,-72.283,76.581,-118.779,-121.123,-11.722,7.424
'[02:13:40.723 07/11/2076]',56.654,-15.238,-82.051,-93.382,268.034,-156.679,-78.926,-166.056,123.858,-6.642,-18.364,-90.647,-32.039,-33.993,8.596,64.860,-89.475,-66.813,82.833,-120.733,-121.123,-11.331,8.596
'[02:13:40.727 07/11/2076]',39.853,-21.880,-89.475,-88.694,245.763,-172.308,-73.846,-159.805,116.825,-19.536,-35.946,-90.256,-44.151,-44.542,11.331,48.840,-112.137,-55.092,90.256,-127.375,-115.653,-11.331,11.331
'[02:13:40.730 07/11/2076]',25.788,-23.443,-92.601,-89.084,225.836,-181.685,-61.343,-162.540,109.402,-27.350,-27.741,-111.355,-53.138,-52.747,16.410,32.039,-127.375,-39.072,93.382,-128.938,-112.137,-14.457,16.410
'[02:13:40.734 07/11/2076]',17.973,-25.397,-99.243,-85.958,210.208,-181.294,-55.873,-165.665,104.713,-35.165,-26.960,-94.945,-52.747,-68.376,20.708,48.449,-138.315,-19.536,100.024,-124.249,-116.044,-17.582,20.708
'[02:13:40.738 07/11/2076]',8.596,-30.476,-103.932,-77.753,188.718,-179.731,-50.403,-162.149,95.336,-40.635,-22.662,-78.144,-53.138,-82.833,21.099,69.548,-147.692,-4.689,104.713,-112.527,-118.388,-24.225,21.099
'[02:13:40.742 07/11/2076]',-1.954,-30.867,-108.620,-76.581,168.400,-178.559,-45.324,-163.321,86.740,-44.151,-18.364,-103.150,-58.217,-86.349,19.145,45.714,-156.679,5.470,109.402,-107.057,-115.653,-26.178,19.145
'[02:13:40.746 07/11/2076]',-16.801,-31.648,-113.700,-71.502,146.911,-182.076,-42.198,-157.070,78.535,-46.105,-30.476,-116.435,-66.032,-83.614,12.894,22.271,-167.228,14.847,114.481,-104.322,-111.355,-19.927,12.894
'[02:13:40.750 07/11/2076]',-28.132,-38.681,-116.044,-62.125,119.560,-185.201,-35.165,-144.957,60.562,-44.542,-28.132,-85.177,-63.297,-95.726,6.252,54.310,-170.354,26.960,116.825,-91.038,-108.230,-27.741,6.252
'[02:13:40.754 07/11/2076]',-39.463,-44.542,-118.388,-55.873,93.773,-188.718,-30.867,-134.017,44.542,-47.668,-19.536,-70.720,-60.562,-106.667,0.781,73.455,-175.824,35.946,119.170,-78.926,-102.759,-38.681,0.781
'[02:13:40.758 07/11/2076]',-56.654,-45.714,-125.031,-54.310,67.204,-194.188,-29.304,-126.593,33.211,-54.310,-31.258,-88.694,-74.628,-100.415,-9.377,43.370,-188.327,37.900,125.812,-80.488,-96.508,-33.211,-9.377
'[02:13:40.762 07/11/2076]',-72.283,-46.886,-132.454,-52.357,41.807,-196.532,-29.304,-120.733,22.271,-60.952,-47.668,-93.773,-84.005,-99.243,-19.927,24.225,-194.188,39.072,133.236,-80.098,-90.647,-29.695,-19.927
'[02:13:40.766 07/11/2076]',-80.488,-53.529,-135.189,-48.840,17.973,-195.751,-26.178,-114.481,7.033,-64.469,-32.821,-91.038,-78.926,-114.481,-26.569,39.853,-192.625,41.416,135.971,-63.687,-84.396,-45.714,-26.569
'[02:13:40.770 07/11/2076]',-87.912,-55.873,-137.924,-52.357,-3.516,-194.188,-24.615,-112.527,-1.172,-69.548,-20.317,-99.243,-71.502,-126.203,-34.774,41.807,-194.579,43.370,138.706,-53.919,-76.972,-55.873,-34.774
'[02:13:40.773 07/11/2076]',-98.852,-57.045,-143.004,-50.794,-24.225,-191.062,-30.476,-104.322,-11.331,-73.846,-38.291,-87.521,-71.502,-130.110,-47.277,37.900,-201.612,42.589,143.785,-49.621,-71.502,-53.138,-47.277
'[02:13:40.777 07/11/2076]',-109.402,-56.654,-146.520,-47.668,-46.105,-186.374,-35.946,-92.601,-23.053,-76.190,-55.482,-81.661,-71.893,-135.971,-57.827,28.523,-205.128,42.979,147.302,-46.496,-64.860,-52.357,-57.827
'[02:13:40.781 07/11/2076]',-119.170,-53.529,-147.302,-47.668,-65.641,-182.076,-35.946,-85.177,-32.039,-76.972,-52.357,-105.104,-70.330,-137.924,-64.078,5.470,-204.737,41.807,148.083,-45.714,-48.449,-57.827,-64.078
'[02:13:40.785 07/11/2076]',-130.501,-50.403,-148.474,-47.277,-84.396,-178.559,-34.774,-79.316,-41.026,-75.800,-60.562,-110.965,-66.813,-137.534,-75.018,-9.377,-201.221,36.728,149.255,-43.761,-30.476,-56.264,-75.018
'[02:13:40.789 07/11/2076]',-144.957,-48.059,-151.600,-38.681,-108.620,-175.043,-34.774,-66.032,-52.747,-73.846,-85.958,-91.429,-64.469,-135.189,-89.475,-15.238,-194.579,32.821,152.381,-46.886,-7.033,-49.621,-89.475
'[02:13:40.793 07/11/2076]',-151.209,-44.933,-148.864,-37.118,-127.375,-166.056,-27.741,-62.125,-58.608,-70.330,-81.270,-99.243,-53.529,-134.799,-97.680,-23.834,-184.420,34.774,149.646,-39.853,13.675,-54.701,-97.680
'[02:13:40.797 07/11/2076]',-155.897,-38.291,-149.646,-42.589,-140.659,-153.553,-26.960,-65.250,-62.515,-71.111,-80.488,-119.560,-43.761,-135.189,-108.230,-45.714,-178.168,35.165,150.427,-30.476,25.788,-57.045,-108.230
'[02:13:40.801 07/11/2076]',-158.242,-36.337,-152.772,-35.946,-153.162,-142.613,-30.867,-57.436,-69.548,-74.628,-84.005,-91.819,-32.430,-146.129,-115.653,-26.569,-174.261,35.556,153.553,-19.145,31.648,-60.952,-115.653
