'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[15:07:47.367 06/11/2076]',-195.751,-121.905,-53.529,63.297,5.079,-214.896,-53.529,-44.933,127.766,-327.814,-156.679,-80.879,-241.856,-405.177,78.926,129.328,-273.504,-127.766,54.310,20.708,-50.794,-144.176,78.926
'[15:07:47.371 06/11/2076]',-198.877,-122.295,-61.343,60.562,-12.112,-209.817,-50.403,-48.840,119.951,-330.159,-164.103,-75.800,-234.042,-423.541,76.972,129.328,-275.067,-119.951,62.125,33.211,-51.184,-148.864,76.972
'[15:07:47.375 06/11/2076]',-210.598,-121.905,-60.952,55.873,-38.681,-207.473,-47.277,-42.979,92.991,-345.788,-147.692,-83.223,-237.558,-392.674,37.118,108.620,-279.365,-114.481,61.734,41.416,-21.880,-143.394,37.118
'[15:07:47.379 06/11/2076]',-224.274,-119.951,-59.389,57.827,-66.422,-207.863,-43.761,-26.178,76.972,-364.151,-135.580,-88.303,-231.306,-360.635,-1.563,82.051,-283.272,-108.620,60.171,37.118,0.391,-107.057,-1.563
'[15:07:47.383 06/11/2076]',-229.353,-120.342,-58.217,58.999,-84.786,-204.347,-37.118,-21.880,80.098,-353.993,-156.679,-82.833,-220.757,-346.178,-30.476,84.005,-285.617,-100.415,58.999,49.231,-17.973,-58.217,-30.476
'[15:07:47.387 06/11/2076]',-229.353,-117.998,-62.906,55.482,-101.197,-200.440,-29.695,-22.662,71.111,-360.244,-157.851,-70.720,-221.538,-330.549,-60.171,94.164,-289.915,-91.429,63.687,67.595,-7.424,-65.250,-60.171
'[15:07:47.391 06/11/2076]',-233.651,-119.560,-64.078,56.264,-118.779,-195.751,-33.602,-12.112,64.469,-368.449,-157.851,-82.833,-193.016,-367.277,-52.747,67.985,-295.775,-89.475,64.860,64.078,4.689,-74.237,-52.747
'[15:07:47.395 06/11/2076]',-237.558,-122.295,-76.190,68.767,-132.845,-194.579,-42.979,3.516,53.529,-360.244,-175.043,-85.958,-181.685,-436.435,-5.079,55.482,-301.245,-90.256,76.972,59.780,2.735,-110.183,-5.079
'[15:07:47.398 06/11/2076]',-223.883,-119.560,-77.753,52.357,-133.626,-182.857,-36.728,-14.066,35.556,-365.324,-148.474,-81.661,-198.095,-410.647,-11.722,59.389,-298.510,-78.535,78.535,81.661,4.689,-137.143,-11.722
'[15:07:47.402 06/11/2076]',-221.148,-121.123,-77.753,59.780,-143.394,-172.308,-34.774,-8.205,26.178,-355.556,-124.640,-76.190,-194.969,-448.156,56.264,55.092,-294.603,-70.330,78.535,85.177,0.391,-186.764,56.264
'[15:07:47.406 06/11/2076]',-223.101,-114.872,-76.972,58.217,-153.162,-163.321,-40.244,0.781,34.774,-364.151,-141.832,-67.595,-206.300,-417.289,29.695,53.529,-294.994,-67.204,77.753,75.409,-19.536,-123.858,29.695
'[15:07:47.410 06/11/2076]',-221.929,-110.965,-77.753,58.217,-166.838,-156.679,-38.681,10.940,11.722,-371.966,-132.845,-45.714,-249.670,-374.310,12.894,70.330,-291.087,-58.217,78.535,74.628,-10.159,-133.236,12.894
'[15:07:47.414 06/11/2076]',-221.538,-116.044,-80.879,67.985,-177.778,-154.335,-37.118,19.145,30.085,-374.701,-153.162,-39.853,-201.612,-361.416,-50.794,76.190,-283.272,-55.092,81.661,76.581,-16.801,-66.813,-50.794
'[15:07:47.418 06/11/2076]',-221.538,-110.574,-82.833,58.217,-185.592,-146.520,-41.026,16.410,23.443,-352.039,-169.182,-60.171,-171.136,-379.780,-57.436,49.621,-271.551,-63.687,83.614,63.687,0.391,-63.297,-57.436
'[15:07:47.422 06/11/2076]',-214.505,-108.620,-87.912,50.403,-189.499,-132.454,-50.012,12.112,12.503,-344.225,-173.871,-70.720,-167.619,-417.680,-37.118,45.714,-260.220,-72.674,88.694,69.939,7.424,-113.700,-37.118
'[15:07:47.426 06/11/2076]',-200.830,-105.495,-87.131,33.602,-186.764,-114.090,-51.966,-6.252,7.033,-335.238,-157.070,-88.694,-137.924,-376.264,-96.508,35.556,-245.372,-73.846,87.912,87.912,8.205,-80.098,-96.508
'[15:07:47.430 06/11/2076]',-197.705,-101.587,-87.131,33.993,-196.532,-98.071,-56.654,0.000,-17.973,-320.391,-136.361,-98.071,-89.866,-459.878,-45.324,21.099,-229.744,-71.893,87.912,88.694,23.834,-148.083,-45.324
'[15:07:47.434 06/11/2076]',-186.764,-93.773,-84.005,32.039,-194.188,-78.144,-57.827,-1.563,-1.172,-311.404,-143.394,-98.462,-202.002,-355.556,-24.225,26.569,-210.989,-67.204,84.786,88.694,3.126,-146.911,-24.225
'[15:07:47.438 06/11/2076]',-172.698,-85.568,-76.581,23.443,-191.844,-59.780,-50.794,-7.814,-5.470,-301.636,-113.309,-90.256,-177.387,-314.530,-41.807,22.271,-189.890,-51.575,77.363,92.991,8.987,-123.858,-41.807
'[15:07:47.441 06/11/2076]',-161.758,-75.018,-72.283,23.834,-192.234,-44.151,-47.668,0.000,-19.927,-287.961,-93.382,-100.806,-141.050,-300.464,-66.813,5.470,-170.745,-45.714,73.065,80.098,28.523,-110.183,-66.813
'[15:07:47.445 06/11/2076]',-149.646,-58.608,-61.343,16.020,-185.983,-24.615,-44.151,1.954,-18.364,-248.498,-100.806,-113.309,-178.559,-186.764,-103.541,-12.894,-148.864,-42.589,62.125,66.813,35.946,-64.078,-103.541
'[15:07:47.449 06/11/2076]',-132.845,-50.012,-44.151,10.549,-177.778,-10.549,-33.602,6.252,-31.258,-232.869,-79.707,-90.256,-126.593,-168.791,-143.004,3.126,-131.282,-28.913,44.933,73.065,45.714,-43.761,-143.004
'[15:07:47.453 06/11/2076]',-121.123,-45.324,-35.165,15.238,-170.745,-0.781,-26.960,12.503,-22.271,-214.115,-81.270,-73.846,-97.680,-153.553,-154.725,12.503,-114.481,-22.271,35.946,72.674,30.476,-9.768,-154.725
'[15:07:47.457 06/11/2076]',-119.170,-34.383,-23.053,19.145,-170.354,10.549,-26.178,27.741,-35.946,-159.023,-80.879,-79.707,-153.162,-203.175,10.159,-11.331,-96.508,-16.801,23.834,50.403,31.258,-124.249,10.159
'[15:07:47.461 06/11/2076]',-103.541,-20.708,-11.722,7.814,-154.335,23.443,-23.053,25.006,-22.271,-157.070,-64.860,-77.363,-148.083,-169.182,18.364,-24.615,-83.614,-5.079,12.503,42.979,-5.079,-72.674,18.364
'[15:07:47.465 06/11/2076]',-93.382,-18.364,-10.159,11.722,-148.083,28.523,-16.410,25.006,-32.039,-153.944,-34.774,-62.906,-134.799,-150.427,15.238,-14.847,-76.972,4.689,10.940,49.231,-16.020,-65.250,15.238
'[15:07:47.469 06/11/2076]',-87.131,-17.582,-8.987,11.722,-144.567,28.523,-13.675,26.569,-47.277,-150.037,-12.894,-51.184,-85.958,-172.698,0.391,-5.079,-72.283,10.549,9.768,50.012,-5.861,-67.985,0.391
'[15:07:47.473 06/11/2076]',-80.098,-15.629,-5.861,10.549,-140.269,25.397,-12.894,35.946,-54.701,-161.758,8.987,-29.304,-82.833,-38.291,-127.375,10.549,-67.595,16.020,6.642,46.105,-1.563,42.589,-127.375
'[15:07:47.477 06/11/2076]',-89.866,-24.615,-12.503,41.807,-149.646,10.940,-16.020,67.985,-37.509,-146.911,-14.847,-19.536,-128.547,-125.812,36.337,-3.516,-69.158,16.410,13.284,33.211,-38.291,-35.946,36.337
'[15:07:47.480 06/11/2076]',-82.442,-29.695,-13.284,39.072,-137.924,8.987,-10.159,51.184,-18.755,-117.216,-29.304,-29.304,-93.382,-191.453,88.303,-0.391,-53.919,21.880,14.066,39.463,-51.184,-69.158,88.303
'[15:07:47.484 06/11/2076]',-70.720,-26.569,-7.033,35.165,-122.295,11.722,-5.861,45.714,-20.708,-82.442,-24.225,-35.165,-158.242,-81.270,62.906,10.549,-40.635,28.913,7.814,37.118,-48.840,-49.621,62.906
'[15:07:47.488 06/11/2076]',-56.654,-30.867,-9.768,46.886,-102.759,16.801,-11.331,45.324,-1.563,-80.879,-18.364,-26.960,-170.745,-57.436,72.674,25.788,-36.728,32.430,10.549,46.105,-94.945,-12.112,72.674
'[15:07:47.492 06/11/2076]',-43.761,-28.913,-2.735,38.681,-83.614,22.662,-6.252,29.304,-22.662,-75.409,16.410,-25.788,-137.143,-89.084,75.409,41.807,-25.397,41.026,3.516,53.919,-59.389,-70.330,75.409
'[15:07:47.496 06/11/2076]',-37.509,-27.741,6.252,43.370,-74.237,26.569,-4.298,35.556,-41.807,-60.171,39.463,-20.317,-126.593,-51.184,32.430,60.562,-16.801,46.496,-5.470,53.138,-25.397,-76.972,32.430
'[15:07:47.500 06/11/2076]',-33.211,-19.145,15.238,45.714,-61.734,34.383,1.563,33.211,-16.801,-41.026,21.880,-9.768,-81.661,-83.614,62.515,55.482,-6.642,47.668,-14.457,44.542,-71.893,-15.629,62.515
'[15:07:47.504 06/11/2076]',-32.430,-19.927,28.132,48.449,-55.482,36.728,6.252,35.946,-24.225,-38.291,25.788,12.894,-50.794,-170.354,114.872,80.879,0.781,49.621,-27.350,47.668,-37.900,-108.230,114.872
'[15:07:47.508 06/11/2076]',-35.165,-13.675,42.979,43.370,-56.264,42.589,10.940,39.072,-33.211,-15.629,21.880,0.781,-85.177,-83.223,79.316,61.343,5.470,48.840,-42.198,37.118,-40.244,-51.966,79.316
'[15:07:47.512 06/11/2076]',-33.602,-0.781,51.575,33.602,-50.794,46.105,14.066,41.026,-36.728,-16.020,23.053,3.907,-96.899,54.701,-42.589,57.827,4.689,45.714,-50.794,24.225,-27.741,55.092,-42.589
'[15:07:47.516 06/11/2076]',-34.383,-12.112,56.654,43.761,-51.575,37.509,16.020,51.184,-70.720,-24.225,36.337,33.993,-73.455,-1.954,-26.960,77.753,0.391,46.496,-55.873,37.509,-14.066,7.424,-26.960
'[15:07:47.520 06/11/2076]',-24.615,-11.722,64.469,29.304,-41.026,41.416,25.006,30.867,-92.601,-14.457,59.780,25.397,-30.476,-78.535,14.457,71.502,4.298,50.012,-63.687,42.979,9.768,-58.608,14.457
'[15:07:47.523 06/11/2076]',-25.006,-3.516,66.032,22.271,-32.821,46.496,18.364,26.178,-81.270,-17.192,50.012,9.768,-17.973,-43.761,-41.026,63.297,1.563,40.635,-65.250,31.648,25.006,-14.457,-41.026
'[15:07:47.527 06/11/2076]',-26.178,-5.470,63.687,25.397,-28.523,47.668,12.503,25.006,-77.753,-9.768,30.867,0.391,29.695,-132.063,-14.066,59.389,2.735,34.383,-62.906,22.662,25.788,-29.304,-14.066
'[15:07:47.531 06/11/2076]',-26.960,-8.987,56.264,32.039,-26.569,46.886,14.066,16.410,-59.389,-12.112,24.225,-15.238,-48.449,-105.495,37.509,52.357,6.252,32.039,-55.482,22.662,41.026,-89.475,37.509
'[15:07:47.535 06/11/2076]',-30.085,-8.987,60.952,30.867,-26.569,47.277,14.457,16.410,-41.416,-4.298,3.516,-26.569,-75.018,-46.496,7.814,44.151,6.642,26.178,-60.171,14.457,41.416,-45.714,7.814
'[15:07:47.539 06/11/2076]',-33.211,-13.284,55.092,32.430,-31.258,37.118,5.079,28.913,-52.747,-0.391,-18.755,-11.722,-71.502,20.317,-78.535,44.933,5.470,14.066,-54.310,1.563,77.363,5.861,-78.535
'[15:07:47.543 06/11/2076]',-33.993,-21.099,50.794,31.258,-37.509,28.132,7.033,27.350,-84.396,-2.344,-10.159,-5.470,-86.349,-17.192,-37.118,36.728,3.907,13.675,-50.012,13.284,102.369,-65.641,-37.118
'[15:07:47.547 06/11/2076]',-26.569,-16.020,52.357,9.377,-32.039,32.039,8.596,8.987,-100.415,-16.801,11.722,-11.722,6.252,-12.894,-137.924,26.178,1.954,16.801,-51.575,21.880,105.885,12.112,-137.924
'[15:07:47.551 06/11/2076]',-26.178,-19.536,40.244,19.145,-33.211,27.741,-3.126,21.099,-115.263,-11.331,-8.987,5.861,-33.993,-18.755,-125.812,48.059,-4.298,8.205,-39.463,30.085,123.468,-48.840,-125.812
'[15:07:47.555 06/11/2076]',-12.894,-14.066,38.291,8.987,-20.317,29.304,0.391,10.549,-105.885,-12.112,-3.516,7.033,-24.615,-98.071,-23.443,31.258,-4.298,9.377,-37.509,34.383,99.243,-110.183,-23.443
'[15:07:47.559 06/11/2076]',-8.987,-7.424,39.463,8.205,-13.675,30.867,0.391,12.503,-75.800,-17.973,-13.284,-5.079,-26.178,-90.256,0.391,3.126,-6.642,5.470,-38.681,29.304,58.608,-66.422,0.391
'[15:07:47.563 06/11/2076]',-4.689,1.954,39.072,5.861,-10.549,30.476,1.563,20.708,-86.740,-20.708,-5.079,2.735,-37.118,-52.357,-23.443,2.344,-5.079,2.344,-38.291,25.788,74.237,-67.595,-23.443
'[15:07:47.566 06/11/2076]',0.781,8.205,44.933,7.033,-8.205,31.648,9.377,28.523,-94.164,-15.629,11.722,24.615,-19.927,-31.258,-33.602,10.940,3.907,4.689,-44.151,23.053,69.939,-36.728,-33.602
'[15:07:47.570 06/11/2076]',1.563,14.457,46.496,9.768,-10.159,37.509,16.020,28.913,-82.051,0.391,7.033,31.258,4.689,-45.324,-25.788,23.443,13.284,8.987,-45.714,24.615,35.165,-5.861,-25.788
'[15:07:47.574 06/11/2076]',1.563,25.006,45.324,9.377,-16.801,42.979,18.364,37.509,-112.137,26.569,20.317,30.867,-1.172,-26.178,-30.085,24.225,23.834,8.987,-44.542,14.457,57.827,-33.211,-30.085
'[15:07:47.578 06/11/2076]',4.689,36.337,47.668,5.861,-17.192,49.621,22.662,40.244,-91.038,21.880,14.847,26.178,-30.867,-5.861,-4.298,14.066,30.085,9.768,-46.886,0.391,37.900,-18.755,-4.298
'[15:07:47.582 06/11/2076]',10.159,40.244,48.059,1.563,-18.755,57.827,32.430,28.913,-72.283,20.317,14.457,24.615,-22.662,-79.316,71.502,18.364,35.556,17.582,-47.277,3.907,-4.689,-53.529,71.502
'[15:07:47.586 06/11/2076]',20.708,47.277,50.794,-8.987,-17.582,70.330,41.026,17.192,-74.628,17.582,40.635,28.132,14.847,-63.687,41.416,19.145,45.714,27.741,-50.012,7.814,-20.708,-14.457,41.416
'[15:07:47.590 06/11/2076]',31.258,56.264,54.310,-14.066,-16.801,80.488,40.244,23.834,-101.587,23.053,69.548,44.542,19.536,-32.821,22.662,26.178,57.436,32.430,-53.529,-0.391,3.516,-20.317,22.662
'[15:07:47.594 06/11/2076]',31.258,59.389,55.873,-4.689,-22.662,85.568,41.807,37.118,-94.554,48.840,63.297,52.747,3.516,-3.907,38.681,33.211,72.674,37.900,-55.092,-12.112,-19.927,8.205,38.681
'[15:07:47.598 06/11/2076]',42.198,66.813,62.906,-3.907,-16.801,94.164,55.482,35.556,-93.773,108.620,60.171,48.449,25.006,-58.608,127.766,28.913,97.680,49.621,-62.125,-14.847,-16.410,-64.860,127.766
'[15:07:47.602 06/11/2076]',49.621,70.720,74.237,1.563,-10.159,95.336,69.158,42.589,-101.197,127.766,82.051,60.562,16.801,16.801,100.806,33.993,115.263,58.217,-73.455,-25.006,-11.722,-14.457,100.806
'[15:07:47.605 06/11/2076]',49.231,76.581,78.535,3.126,-7.424,102.369,67.985,44.542,-52.747,127.375,60.562,55.092,-70.720,69.939,162.149,28.913,125.031,59.389,-77.753,-37.900,-39.072,-19.927,162.149
'[15:07:47.609 06/11/2076]',55.873,78.144,75.800,0.391,0.781,106.276,70.330,33.602,-43.370,135.971,65.641,40.244,-41.807,37.118,182.076,20.317,132.845,63.297,-75.018,-32.039,-57.045,-21.099,182.076
'[15:07:47.613 06/11/2076]',72.674,79.316,70.720,-2.344,12.503,113.700,71.893,21.099,-45.324,128.938,93.382,36.337,-48.449,122.686,126.203,12.112,137.143,65.250,-69.939,-22.271,-67.204,40.244,126.203
'[15:07:47.617 06/11/2076]',74.237,76.190,63.297,3.516,12.503,115.263,67.595,21.490,-43.370,145.348,88.303,41.807,-57.827,173.480,93.382,23.443,140.269,61.343,-62.515,-19.536,-66.422,66.813,93.382
'[15:07:47.621 06/11/2076]',80.488,71.893,57.436,7.033,18.364,112.527,71.502,14.457,-37.118,146.520,90.256,40.244,-20.317,150.818,85.177,23.834,139.487,60.562,-56.654,-13.675,-69.548,85.177,85.177
'[15:07:47.625 06/11/2076]',85.958,63.687,65.641,11.331,17.973,110.965,80.488,17.192,-41.026,151.990,102.369,26.178,15.629,158.242,54.310,11.722,138.706,60.952,-64.860,-12.503,-54.701,114.090,54.310
'[15:07:47.629 06/11/2076]',67.204,64.469,70.330,25.397,14.066,119.170,67.985,26.569,-43.761,193.407,85.177,6.642,-28.523,77.363,196.142,-4.298,139.487,56.654,-69.548,-21.490,-48.059,2.344,196.142
'[15:07:47.633 06/11/2076]',69.939,59.780,72.674,23.053,23.443,118.388,68.376,16.410,-19.927,184.420,74.237,4.298,-5.079,87.131,155.897,4.689,139.096,51.966,-71.893,-11.722,-19.927,16.410,155.897
'[15:07:47.637 06/11/2076]',71.111,55.092,66.813,29.695,32.039,115.653,62.515,12.503,-23.053,175.043,80.488,7.424,35.556,79.707,110.965,12.894,135.189,44.542,-66.032,1.172,9.768,21.099,110.965
'[15:07:47.641 06/11/2076]',64.469,57.436,56.264,26.960,33.602,108.620,50.403,13.284,-34.774,185.983,76.972,-14.847,64.078,59.389,112.527,-23.053,128.938,29.695,-55.482,-7.814,23.834,35.556,112.527
'[15:07:47.645 06/11/2076]',60.171,53.529,43.370,23.443,28.523,91.429,46.496,14.457,-24.615,149.255,72.674,-22.271,37.509,159.805,9.377,-32.039,115.263,17.582,-42.589,-8.987,62.515,89.866,9.377
'[15:07:47.648 06/11/2076]',58.608,42.589,32.039,27.350,28.913,77.753,45.324,8.987,-42.198,146.520,73.455,-20.708,137.534,14.066,37.118,-32.039,105.104,14.066,-31.258,8.987,83.614,25.397,37.118
'[15:07:47.652 06/11/2076]',59.780,42.979,33.993,16.020,35.946,77.753,50.794,-10.159,-14.847,189.109,44.151,-54.310,46.496,81.661,92.601,-57.436,104.713,9.768,-33.211,5.861,44.933,41.026,92.601
'[15:07:47.656 06/11/2076]',57.827,35.165,32.039,20.317,28.523,66.422,48.059,2.344,-14.847,152.772,43.761,-39.853,42.198,141.050,3.907,-45.324,95.336,1.172,-31.258,8.596,82.442,67.985,3.907
'[15:07:47.660 06/11/2076]',44.151,38.681,37.118,23.053,30.867,72.283,37.118,3.126,-1.954,156.288,24.225,-39.463,36.728,187.546,-21.099,-62.515,95.336,-2.344,-36.337,1.563,86.740,123.077,-21.099
'[15:07:47.664 06/11/2076]',37.509,34.774,39.463,24.615,21.490,65.250,48.840,1.172,-7.814,146.129,26.178,-41.026,57.827,170.354,-29.695,-75.018,90.256,0.391,-38.681,0.391,89.866,142.613,-29.695
'[15:07:47.668 06/11/2076]',25.006,32.821,33.602,30.085,5.079,57.436,43.761,15.629,-33.211,123.077,35.556,-29.695,88.303,101.197,-16.410,-76.190,81.270,1.954,-32.821,-2.344,117.607,91.819,-16.410
'[15:07:47.672 06/11/2076]',19.145,30.085,36.337,22.662,-2.735,60.171,42.589,9.377,-38.681,154.725,25.788,-39.072,62.125,59.780,78.535,-98.462,80.488,12.503,-35.556,0.000,117.607,19.927,78.535
'[15:07:47.676 06/11/2076]',21.099,22.662,34.383,17.582,-6.252,58.608,44.151,1.563,-49.231,150.818,41.807,-40.244,99.634,14.457,89.084,-101.197,73.065,24.225,-33.602,17.973,99.243,3.516,89.084
'[15:07:47.680 06/11/2076]',20.708,17.582,28.132,16.410,-14.457,50.794,42.979,5.079,-72.674,143.785,54.310,-38.681,97.680,29.695,52.747,-94.945,69.939,30.867,-27.350,25.397,105.104,-0.781,52.747
'[15:07:47.684 06/11/2076]',15.629,5.470,28.913,16.801,-20.317,43.370,37.509,7.033,-82.051,126.593,59.780,-19.145,58.608,99.243,5.861,-79.316,67.595,32.039,-28.132,35.165,103.541,26.569,5.861
'[15:07:47.688 06/11/2076]',7.033,-3.126,26.178,18.364,-25.006,32.430,35.946,5.861,-102.369,115.263,68.376,-2.344,117.216,27.350,0.000,-65.250,65.250,30.867,-25.397,39.072,89.084,33.993,0.000
'[15:07:47.691 06/11/2076]',-6.252,-7.033,22.271,17.192,-36.337,22.662,30.867,8.987,-112.137,114.090,50.012,-13.284,98.462,38.681,-32.821,-66.032,59.780,24.615,-21.490,30.476,71.893,64.078,-32.821
'[15:07:47.695 06/11/2076]',-19.927,-13.675,15.629,18.755,-48.449,10.940,22.271,16.410,-119.560,105.104,41.026,-11.722,38.291,71.502,-39.853,-53.529,54.310,19.927,-14.847,28.523,65.641,45.324,-39.853
'[15:07:47.699 06/11/2076]',-27.350,-22.271,12.894,15.238,-56.654,0.391,24.615,10.940,-129.719,126.593,29.304,-0.781,58.608,-8.987,12.503,-36.337,53.138,22.662,-12.112,34.774,41.026,1.954,12.503
'[15:07:47.703 06/11/2076]',-32.430,-29.695,15.238,21.880,-62.906,-5.079,28.132,16.410,-121.905,139.487,26.569,7.424,13.675,64.860,-1.563,-24.615,56.264,29.695,-14.457,40.635,23.834,23.443,-1.563
'[15:07:47.707 06/11/2076]',-40.244,-29.304,12.503,13.675,-71.893,-9.377,21.880,16.801,-138.706,123.468,49.621,13.675,1.954,92.991,-29.695,-16.020,57.827,30.867,-11.722,35.946,62.125,-11.331,-29.695
'[15:07:47.711 06/11/2076]',-47.668,-32.039,13.284,17.192,-76.581,-14.066,21.490,20.708,-130.891,134.408,58.608,14.457,22.662,107.448,-10.549,-42.589,64.469,32.039,-12.503,21.099,17.582,62.906,-10.549
'[15:07:47.715 06/11/2076]',-56.654,-38.291,17.192,23.834,-80.098,-9.768,20.708,15.238,-140.659,157.460,63.297,19.145,16.801,135.189,-14.066,-37.900,72.674,34.383,-16.410,35.556,0.000,75.409,-14.066
'[15:07:47.719 06/11/2076]',-66.422,-44.933,7.814,31.648,-85.177,-18.364,14.847,16.801,-151.209,139.878,66.813,35.556,7.814,158.242,-67.595,-7.424,73.455,24.615,-7.033,37.509,28.913,61.343,-67.595
'[15:07:47.723 06/11/2076]',-82.833,-54.310,0.781,44.151,-96.117,-27.350,4.298,27.350,-153.162,159.414,45.324,39.463,13.284,56.264,24.615,-3.126,76.190,10.549,0.000,29.695,18.364,-11.331,24.615
'[15:07:47.727 06/11/2076]',-88.694,-58.608,1.954,45.324,-94.945,-35.165,4.298,26.569,-144.957,190.672,19.536,19.145,-28.132,69.548,68.767,-26.569,80.879,-0.391,-1.172,17.973,15.629,-22.271,68.767
'[15:07:47.730 06/11/2076]',-84.005,-62.125,0.781,37.900,-84.786,-39.072,6.252,10.549,-145.739,181.294,27.741,12.112,-35.556,92.210,27.350,-8.987,87.912,-4.689,0.000,21.490,30.476,-27.350,27.350
'[15:07:47.734 06/11/2076]',-81.270,-59.389,-1.172,21.490,-72.674,-35.946,1.563,-12.112,-105.495,161.368,26.178,-13.284,1.563,91.429,-15.629,-9.377,89.084,-15.629,1.954,19.145,14.847,17.192,-15.629
'[15:07:47.738 06/11/2076]',-71.893,-55.873,7.424,10.159,-53.919,-26.569,-3.516,-23.443,-89.084,190.281,7.424,-28.132,34.383,69.939,-17.192,-7.033,91.429,-24.615,-6.642,21.490,-21.880,47.668,-17.192
'[15:07:47.742 06/11/2076]',-68.376,-57.045,6.252,9.768,-46.496,-28.132,-7.424,-24.225,-88.303,178.559,7.033,-32.430,-2.344,85.568,-26.178,7.424,85.177,-32.039,-5.470,31.648,-4.689,-3.126,-26.178
'[15:07:47.746 06/11/2076]',-67.595,-50.012,11.722,7.033,-41.416,-24.225,-12.503,-18.364,-60.952,182.466,-7.424,-43.370,8.987,60.562,-3.516,4.298,78.535,-37.900,-10.940,28.132,-7.033,-36.337,-3.516
'[15:07:47.750 06/11/2076]',-66.032,-46.496,23.053,10.549,-38.681,-17.582,-12.894,-6.642,-72.283,198.095,-10.549,-24.615,61.343,16.410,8.987,2.344,75.800,-35.946,-22.271,29.695,-20.317,-19.145,8.987
'[15:07:47.754 06/11/2076]',-57.827,-37.900,37.900,10.549,-32.430,-9.768,-0.391,-2.735,-57.436,185.983,4.689,-9.768,26.960,80.879,15.629,-1.954,76.581,-26.178,-37.118,30.867,-19.536,-7.424,15.629
'[15:07:47.758 06/11/2076]',-53.919,-27.741,46.886,17.192,-34.383,-4.689,8.596,13.675,-67.595,190.281,16.020,-16.410,44.542,77.363,21.490,-22.271,77.753,-20.708,-46.105,19.536,12.112,-24.225,21.490
'[15:07:47.762 06/11/2076]',-46.886,-2.344,64.469,1.563,-28.132,14.066,21.490,9.377,-66.032,198.877,28.913,-28.132,88.694,115.263,-26.960,-43.761,84.786,-10.940,-63.687,12.894,42.979,9.377,-26.960
'[15:07:47.766 06/11/2076]',-36.728,5.861,71.893,8.205,-21.490,17.973,38.681,15.629,-42.198,182.076,29.304,-10.940,91.819,171.917,-77.363,-28.913,87.521,-3.907,-71.111,15.238,55.873,46.496,-77.363
'[15:07:47.770 06/11/2076]',-19.927,17.192,80.098,6.642,-12.894,26.569,57.827,12.894,-5.079,212.161,6.252,-26.178,103.150,96.117,23.053,-35.165,97.680,3.516,-79.316,14.066,30.867,-11.331,23.053
'[15:07:47.773 06/11/2076]',-14.066,42.589,92.601,-6.642,-1.563,56.654,50.403,8.205,17.973,193.016,19.927,-31.648,128.156,184.811,-77.363,-35.556,100.024,5.861,-91.819,1.563,37.900,79.316,-77.363
'[15:07:47.777 06/11/2076]',-5.079,45.324,85.177,11.331,-2.344,58.217,51.184,30.085,24.225,180.122,22.271,-16.801,165.665,116.044,-38.681,-32.821,99.243,9.768,-84.396,-11.331,29.304,62.906,-38.681
'[15:07:47.781 06/11/2076]',12.894,53.529,82.051,12.503,6.252,67.204,64.078,23.443,46.105,212.161,5.861,-30.867,116.435,170.354,-13.675,-39.072,110.183,21.099,-81.270,-14.457,5.861,71.893,-13.675
