'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[03:01:46.707 07/11/2076]',-92.210,-35.165,-27.350,-84.396,-1.954,-58.608,-30.867,-148.864,156.288,-189.499,-186.374,25.788,-93.773,-107.448,-168.010,176.215,-152.772,-348.913,28.132,-23.053,113.309,9.768,-168.010
'[03:01:46.711 07/11/2076]',-100.806,-45.714,-25.006,-87.521,-15.629,-71.111,-29.304,-144.176,146.911,-221.929,-157.460,1.954,-53.529,-124.249,-205.128,153.162,-170.354,-336.020,25.788,-6.642,119.951,33.211,-205.128
'[03:01:46.715 07/11/2076]',-109.402,-55.873,-36.337,-71.502,-26.178,-84.005,-36.337,-126.593,129.328,-213.333,-180.122,12.503,-37.118,-164.884,-188.718,139.487,-188.718,-332.894,37.118,-6.642,143.394,9.377,-188.718
'[03:01:46.719 07/11/2076]',-112.137,-54.310,-40.635,-75.018,-27.741,-90.647,-37.900,-126.593,139.096,-216.068,-207.082,20.708,-84.396,-71.111,-227.399,119.560,-203.565,-326.252,41.416,-5.861,147.692,67.204,-227.399
'[03:01:46.723 07/11/2076]',-116.825,-64.078,-51.966,-67.595,-40.244,-101.978,-40.244,-117.607,119.951,-238.339,-178.950,-1.954,-67.985,-94.945,-227.790,92.210,-212.552,-316.093,52.747,8.987,153.944,57.436,-227.790
'[03:01:46.727 07/11/2076]',-126.203,-78.144,-63.687,-45.324,-56.654,-113.700,-43.761,-99.634,114.872,-235.214,-180.513,-1.563,-87.131,-177.387,-116.044,79.316,-220.366,-310.232,64.469,9.768,167.619,-28.132,-116.044
'[03:01:46.730 07/11/2076]',-134.017,-82.051,-70.720,-44.151,-66.032,-116.435,-45.324,-103.150,99.243,-230.134,-185.201,16.801,-73.455,-157.460,-114.090,46.886,-221.538,-304.371,71.502,6.252,194.579,1.172,-114.090
'[03:01:46.734 07/11/2076]',-139.487,-89.475,-78.535,-36.728,-76.581,-121.905,-46.886,-98.852,83.614,-234.042,-184.029,5.470,-65.250,-127.766,-158.632,24.225,-224.274,-295.385,79.316,16.410,215.678,28.523,-158.632
'[03:01:46.738 07/11/2076]',-141.832,-100.415,-84.396,-26.569,-83.614,-121.905,-53.138,-94.945,91.429,-228.571,-181.294,-15.238,-96.117,-187.155,-64.469,15.238,-228.962,-289.524,85.177,28.913,223.883,-64.469,-64.469
'[03:01:46.742 07/11/2076]',-141.832,-102.759,-90.647,-19.927,-86.349,-118.779,-57.436,-92.601,63.687,-229.744,-164.103,-21.490,-79.316,-186.374,-71.502,-12.503,-228.962,-282.882,91.429,36.728,234.823,-47.668,-71.502
'[03:01:46.746 07/11/2076]',-138.706,-103.541,-92.601,-14.066,-85.958,-110.574,-58.608,-93.773,70.720,-237.167,-161.758,-37.509,-92.210,-124.249,-115.263,-32.430,-225.836,-274.676,93.382,47.277,235.214,-1.563,-115.263
'[03:01:46.750 07/11/2076]',-141.441,-104.322,-92.991,-3.516,-94.164,-102.759,-59.780,-85.958,63.687,-243.028,-152.772,-47.277,-79.316,-126.203,-122.686,-48.840,-223.101,-266.862,93.773,54.310,247.717,-1.563,-122.686
'[03:01:46.754 07/11/2076]',-147.692,-98.462,-95.726,3.126,-106.276,-92.991,-57.827,-81.661,33.211,-233.260,-142.222,-38.681,-52.357,-118.779,-138.315,-69.158,-216.459,-252.015,96.508,53.138,273.114,13.284,-138.315
'[03:01:46.758 07/11/2076]',-150.037,-98.462,-89.866,17.192,-117.607,-80.098,-53.138,-69.939,32.430,-218.413,-140.269,-42.198,-76.972,-77.753,-135.189,-77.363,-201.612,-233.651,90.647,56.264,290.305,7.033,-135.189
'[03:01:46.762 07/11/2076]',-143.394,-94.554,-85.958,26.960,-126.593,-63.687,-50.012,-56.264,30.476,-218.413,-127.766,-54.701,-39.072,-147.692,-107.057,-75.018,-187.937,-217.241,86.740,66.032,281.319,-27.741,-107.057
'[03:01:46.766 07/11/2076]',-143.004,-85.958,-82.833,24.225,-137.143,-46.886,-46.496,-57.045,17.192,-209.817,-121.123,-50.794,-50.403,-145.739,-86.740,-80.098,-175.824,-208.645,83.614,62.515,294.603,-51.184,-86.740
'[03:01:46.770 07/11/2076]',-138.706,-76.190,-82.051,24.225,-143.785,-30.867,-43.761,-53.138,-1.172,-202.393,-113.309,-40.244,-37.118,-137.143,-88.694,-93.382,-160.586,-198.095,82.833,55.092,302.027,-38.291,-88.694
'[03:01:46.773 07/11/2076]',-125.421,-66.813,-72.283,25.006,-141.832,-13.675,-33.993,-48.840,19.145,-208.254,-104.322,-65.641,14.457,-139.096,-136.361,-96.508,-145.739,-178.559,73.065,63.297,281.319,13.675,-136.361
'[03:01:46.777 07/11/2076]',-116.825,-62.515,-69.548,33.993,-148.083,-1.563,-26.178,-38.291,0.391,-174.652,-84.396,-81.661,35.165,-200.049,-65.641,-108.230,-130.501,-155.507,70.330,70.720,275.849,-46.496,-65.641
'[03:01:46.781 07/11/2076]',-114.872,-53.529,-55.873,32.821,-151.209,7.424,-17.973,-29.695,-4.689,-165.665,-83.614,-57.045,29.304,-184.029,-44.542,-112.137,-123.077,-139.878,56.654,57.827,287.570,-45.324,-44.542
'[03:01:46.785 07/11/2076]',-107.448,-43.761,-41.416,33.993,-149.646,17.973,-6.642,-20.708,8.987,-144.567,-101.587,-55.092,26.178,-137.924,-66.813,-112.527,-109.011,-122.295,42.198,53.138,286.398,-20.708,-66.813
'[03:01:46.789 07/11/2076]',-98.071,-40.635,-28.913,33.211,-151.600,23.834,6.252,-14.066,-3.907,-139.096,-65.250,-78.926,-19.145,-35.165,-119.951,-111.355,-90.256,-102.369,29.695,60.171,291.868,6.642,-119.951
'[03:01:46.793 07/11/2076]',-96.117,-34.774,-12.894,32.039,-152.381,31.258,17.192,-9.768,-17.973,-126.203,-49.621,-79.707,-7.033,-14.457,-138.706,-112.918,-75.800,-94.945,13.675,48.840,311.013,20.317,-138.706
'[03:01:46.797 07/11/2076]',-83.223,-18.364,-1.563,25.006,-144.567,48.840,25.397,-8.987,-24.615,-96.508,-52.747,-69.939,-5.861,23.834,-146.911,-115.653,-55.092,-82.833,2.344,47.277,295.385,36.728,-146.911
'[03:01:46.801 07/11/2076]',-75.409,-14.457,5.470,38.291,-141.441,59.780,27.350,6.642,-37.900,-66.032,-54.701,-68.767,46.105,-84.396,-81.270,-107.448,-43.761,-71.502,-4.689,44.933,273.504,-6.642,-81.270
'[03:01:46.805 07/11/2076]',-67.204,1.954,23.443,28.523,-132.845,75.018,37.900,7.033,-38.291,-35.165,-39.072,-61.734,70.330,-150.427,13.675,-109.792,-28.913,-58.217,-22.662,34.383,268.816,-64.078,13.675
'[03:01:46.809 07/11/2076]',-56.654,14.066,38.681,21.099,-124.249,85.568,46.496,9.377,-23.443,-30.085,-35.556,-62.125,47.277,-87.521,-1.563,-110.183,-18.755,-48.059,-37.900,30.867,268.034,-49.621,-1.563
'[03:01:46.813 07/11/2076]',-44.933,23.834,56.654,14.847,-114.872,92.210,56.654,16.020,-24.225,-19.927,-30.085,-73.065,79.316,-67.204,-53.138,-105.885,-8.987,-39.463,-55.873,28.523,275.458,-23.443,-53.138
'[03:01:46.816 07/11/2076]',-39.072,30.085,70.330,7.814,-108.620,92.210,64.860,20.708,0.391,-46.496,-33.993,-76.190,28.523,17.582,-104.322,-98.852,-7.424,-38.681,-69.548,19.927,264.518,19.145,-104.322
'[03:01:46.820 07/11/2076]',-39.072,44.151,84.005,4.298,-104.322,96.117,73.846,27.350,-7.424,-21.880,-32.821,-53.529,24.615,-21.880,-23.443,-94.945,-2.735,-29.304,-83.223,6.642,238.730,-14.847,-23.443
'[03:01:46.824 07/11/2076]',-24.615,57.045,94.945,0.391,-89.084,100.024,82.833,32.039,-16.801,-12.894,-21.490,-56.264,54.310,-42.198,-35.165,-84.786,5.470,-12.112,-94.164,2.344,227.790,-23.834,-35.165
'[03:01:46.828 07/11/2076]',-19.145,66.422,106.667,-0.391,-75.018,102.759,91.819,33.602,-18.755,6.642,-9.377,-55.873,64.078,-68.767,-8.205,-63.687,14.847,1.172,-105.885,-5.079,191.062,-23.834,-8.205
'[03:01:46.832 07/11/2076]',-17.973,87.131,115.653,-6.252,-59.389,105.885,99.634,30.867,-18.364,29.695,-11.722,-38.681,46.886,-64.469,26.178,-48.449,19.927,7.033,-114.872,-26.960,165.665,-32.430,26.178
'[03:01:46.836 07/11/2076]',-16.020,100.024,121.123,-9.377,-42.589,104.322,103.932,28.132,-13.284,11.722,-10.159,-27.350,46.105,-46.105,-0.781,-37.900,22.271,10.549,-120.342,-44.151,149.255,-7.424,-0.781
'[03:01:46.840 07/11/2076]',-6.252,103.932,127.375,-13.284,-23.834,98.071,109.402,26.569,-12.894,3.516,4.689,-40.635,24.225,11.722,-62.125,-19.145,26.569,14.457,-126.593,-41.416,105.495,38.291,-62.125
'[03:01:46.844 07/11/2076]',-5.470,105.885,127.375,-7.424,-14.066,87.521,109.792,35.165,-27.741,-7.424,31.258,-35.946,26.569,-53.529,0.781,-14.066,25.397,16.020,-126.593,-50.403,72.283,-3.907,0.781
'[03:01:46.848 07/11/2076]',-2.735,112.527,125.421,-14.457,0.391,78.535,104.713,35.165,-48.449,-14.457,27.350,-1.954,21.490,-101.197,40.635,0.391,20.708,11.722,-124.640,-64.469,62.515,-55.873,40.635
'[03:01:46.852 07/11/2076]',-0.391,120.733,126.203,-21.099,15.238,66.813,104.713,37.509,-63.687,-5.079,11.331,19.145,-7.033,-52.747,-0.391,21.880,17.582,11.331,-125.421,-81.270,33.602,-25.397,-0.391
'[03:01:46.855 07/11/2076]',0.391,117.607,126.593,-18.755,26.569,53.138,107.839,37.118,-76.190,4.298,34.383,4.689,-8.596,-149.255,77.753,47.668,20.317,19.536,-125.812,-84.396,5.470,-107.839,77.753
'[03:01:46.859 07/11/2076]',2.735,119.560,130.891,-23.053,42.198,46.105,111.355,28.523,-91.038,19.927,55.873,1.563,-33.211,-158.632,109.402,67.985,20.708,23.834,-130.110,-91.038,-33.211,-124.249,109.402
'[03:01:46.863 07/11/2076]',5.079,114.090,122.686,-7.033,51.966,33.993,103.932,43.761,-91.819,1.172,50.012,1.954,-81.661,-127.766,85.568,84.396,13.675,23.834,-121.905,-89.084,-100.024,-96.508,85.568
'[03:01:46.867 07/11/2076]',10.549,111.355,118.388,-8.987,63.297,25.006,103.932,36.337,-101.978,3.126,62.515,7.424,-73.846,-178.950,118.388,105.104,12.112,23.443,-117.607,-91.038,-150.818,-106.276,118.388
'[03:01:46.871 07/11/2076]',10.159,114.481,107.448,-7.424,71.502,17.192,96.899,37.509,-106.667,-3.126,58.608,20.708,-100.415,-213.333,166.838,114.481,7.424,15.238,-106.667,-99.634,-194.579,-134.799,166.838
'[03:01:46.875 07/11/2076]',16.410,116.825,102.369,-19.536,79.707,9.377,92.601,32.430,-129.328,-9.377,59.389,41.807,-101.197,-223.101,158.632,126.984,3.126,8.205,-101.587,-103.150,-214.505,-147.692,158.632
'[03:01:46.879 07/11/2076]',17.582,109.792,95.336,-25.006,82.442,-1.172,87.521,27.741,-128.547,-35.165,55.092,55.873,-141.050,-201.221,141.441,147.302,-7.033,-3.907,-94.554,-102.369,-233.260,-152.772,141.441
'[03:01:46.883 07/11/2076]',14.066,106.276,87.912,-33.602,80.879,-8.987,80.488,21.490,-137.924,-46.886,46.886,77.753,-158.242,-196.923,128.156,165.665,-21.880,-17.973,-87.131,-106.667,-243.419,-157.851,128.156
'[03:01:46.887 07/11/2076]',13.284,104.713,80.488,-42.198,79.707,-17.192,71.893,20.708,-151.209,-49.621,28.523,108.620,-167.619,-151.990,68.767,186.374,-35.556,-31.258,-79.707,-112.137,-250.061,-129.328,68.767
'[03:01:46.891 07/11/2076]',12.112,97.680,70.330,-37.900,76.972,-27.741,65.250,26.960,-165.275,-50.403,16.410,125.421,-143.004,-190.672,42.979,215.678,-42.589,-39.853,-69.548,-105.495,-253.578,-148.474,42.979
'[03:01:46.895 07/11/2076]',16.410,94.554,62.515,-44.542,79.316,-29.695,56.264,22.662,-173.480,-58.217,26.960,126.593,-134.017,-198.095,25.397,228.571,-46.105,-48.059,-61.734,-100.415,-266.471,-147.692,25.397
'[03:01:46.898 07/11/2076]',14.066,97.289,54.310,-53.529,80.488,-31.648,41.416,21.490,-187.937,-35.946,10.549,155.507,-99.634,-268.425,63.687,246.545,-48.449,-72.674,-53.529,-109.402,-262.564,-201.612,63.687
'[03:01:46.902 07/11/2076]',13.675,102.369,42.589,-60.562,82.442,-33.211,29.304,17.973,-186.764,-42.979,-7.033,183.639,-157.460,-125.421,-33.211,262.173,-50.012,-96.117,-41.807,-116.435,-278.193,-101.978,-33.211
'[03:01:46.906 07/11/2076]',13.284,92.991,28.913,-56.264,74.237,-38.291,17.582,24.615,-175.433,-70.720,5.470,177.387,-186.374,-92.601,-58.608,274.676,-54.310,-112.137,-28.132,-107.839,-269.988,-114.872,-58.608
'[03:01:46.910 07/11/2076]',16.410,96.899,19.927,-65.641,68.767,-32.039,12.503,16.801,-162.149,-22.662,-4.689,181.294,-160.586,-81.270,-54.310,288.352,-44.933,-126.203,-19.145,-109.011,-286.789,-95.726,-54.310
'[03:01:46.914 07/11/2076]',15.629,100.415,7.814,-66.032,59.389,-28.523,5.470,20.317,-161.368,-1.954,-35.556,220.366,-184.420,23.443,-116.435,298.510,-44.933,-139.487,-7.033,-117.998,-270.379,-37.118,-116.435
'[03:01:46.918 07/11/2076]',16.020,94.945,0.000,-64.078,51.575,-29.695,0.000,23.834,-143.785,-11.331,-40.635,222.711,-134.408,0.391,-134.017,294.212,-43.761,-143.785,0.781,-114.481,-234.823,-45.324,-134.017
'[03:01:46.922 07/11/2076]',20.708,93.773,-2.344,-78.926,50.794,-24.225,-1.563,7.424,-137.143,44.151,-30.867,201.221,-121.123,-72.674,-17.973,289.915,-36.728,-146.520,3.126,-103.150,-231.306,-141.441,-17.973
'[03:01:46.926 07/11/2076]',30.867,87.131,-7.033,-88.694,55.873,-20.708,-9.377,-2.735,-125.031,61.343,-26.569,191.453,-114.872,-27.741,-37.118,281.319,-36.337,-156.679,7.814,-89.475,-219.585,-121.905,-37.118
'[03:01:46.930 07/11/2076]',36.728,72.674,-13.284,-84.786,57.827,-27.350,-17.582,-1.172,-102.369,48.840,-30.867,179.731,-96.508,-4.689,-73.065,269.988,-40.635,-165.275,14.066,-71.111,-203.956,-103.150,-73.065
'[03:01:46.934 07/11/2076]',43.370,67.204,-21.099,-87.521,58.999,-30.085,-23.443,-3.516,-86.740,71.111,-43.370,168.791,-101.587,1.172,-56.264,266.081,-40.635,-172.698,21.880,-58.999,-196.142,-129.328,-56.264
'[03:01:46.938 07/11/2076]',51.184,64.078,-25.788,-87.521,62.906,-30.085,-27.350,-3.516,-66.032,84.786,-58.217,170.354,-64.078,32.039,-97.680,260.611,-38.681,-175.043,26.569,-55.482,-194.969,-74.237,-97.680
'[03:01:46.941 07/11/2076]',57.045,57.045,-30.085,-77.753,64.860,-36.337,-30.867,8.205,-37.118,60.952,-69.939,161.368,-62.906,52.357,-116.825,243.419,-42.198,-176.996,30.867,-48.449,-177.778,-62.515,-116.825
'[03:01:46.945 07/11/2076]',59.389,45.324,-30.085,-72.283,61.343,-43.761,-30.476,14.457,-29.695,75.409,-63.687,146.129,-34.774,36.728,-106.667,233.651,-40.244,-175.433,30.867,-37.118,-160.977,-73.065,-106.667
'[03:01:46.949 07/11/2076]',57.827,33.211,-32.430,-67.985,57.436,-53.138,-34.383,20.317,-2.344,80.488,-92.601,133.626,-0.391,30.476,-130.501,219.976,-47.668,-184.811,33.211,-32.039,-155.116,-34.774,-130.501
'[03:01:46.953 07/11/2076]',51.184,21.880,-33.211,-57.436,52.747,-63.297,-37.509,29.695,6.642,75.800,-103.150,139.878,6.642,12.112,-96.117,197.705,-53.919,-187.546,33.993,-32.039,-112.527,-62.906,-96.117
'[03:01:46.957 07/11/2076]',57.045,15.238,-28.523,-57.045,53.138,-64.469,-32.821,30.476,31.258,62.125,-89.866,119.951,35.165,5.470,-103.541,186.374,-50.012,-177.778,29.304,-19.145,-104.322,-50.794,-103.541
'[03:01:46.961 07/11/2076]',67.204,11.722,-30.476,-53.529,56.654,-63.687,-32.430,33.211,24.615,52.747,-75.409,93.382,100.024,-21.099,-156.679,173.480,-50.403,-168.791,31.258,-10.159,-83.614,-30.085,-156.679
'[03:01:46.965 07/11/2076]',68.376,16.020,-39.463,-45.714,56.264,-60.952,-36.728,39.853,53.919,25.788,-91.038,113.700,40.244,-60.952,-32.430,156.288,-59.389,-168.010,40.244,-17.973,-87.131,-109.011,-32.430
'[03:01:46.969 07/11/2076]',74.628,18.755,-41.807,-51.184,53.138,-60.562,-32.430,39.072,67.985,11.722,-98.852,124.640,16.410,-6.252,-48.449,144.957,-63.297,-159.414,42.589,-20.708,-92.210,-71.893,-48.449
'[03:01:46.973 07/11/2076]',72.674,7.033,-46.496,-42.198,40.635,-69.158,-27.350,46.105,76.972,13.675,-104.713,101.978,60.562,-38.681,-72.674,139.096,-63.297,-150.818,47.277,-8.987,-94.554,-51.966,-72.674
'[03:01:46.977 07/11/2076]',69.939,0.781,-48.449,-32.039,29.695,-76.972,-21.099,57.436,79.707,6.252,-95.336,100.806,48.449,-36.337,-43.370,123.468,-64.078,-143.004,49.231,-5.470,-85.177,-59.780,-43.370
'[03:01:46.980 07/11/2076]',67.204,0.781,-44.542,-33.602,25.397,-80.488,-17.192,61.343,82.442,0.391,-109.402,119.560,63.297,-34.774,-45.324,110.183,-60.171,-141.441,45.324,-14.457,-58.999,-51.184,-45.324
'[03:01:46.984 07/11/2076]',68.376,1.563,-43.370,-34.383,23.834,-78.926,-13.675,59.389,95.336,-1.563,-127.766,111.355,96.508,-27.350,-97.289,104.713,-54.701,-134.799,44.151,-12.112,-82.051,25.788,-97.289
'[03:01:46.988 07/11/2076]',68.767,1.563,-49.231,-32.430,18.755,-72.283,-17.973,58.608,81.661,-24.615,-92.991,88.694,91.429,-51.966,-69.548,82.833,-55.092,-126.203,50.012,-1.563,-76.190,-11.722,-69.548
'[03:01:46.992 07/11/2076]',69.158,3.126,-46.105,-42.198,14.847,-64.860,-16.801,49.621,84.396,-34.774,-87.521,82.833,70.720,-50.794,-48.059,72.674,-53.919,-120.733,46.886,-2.735,-51.184,-44.542,-48.059
'[03:01:46.996 07/11/2076]',70.330,-3.126,-50.012,-45.714,11.331,-62.125,-19.145,39.853,109.792,-32.039,-110.574,68.767,78.535,-10.940,-93.773,62.125,-54.701,-122.295,50.794,6.252,-80.488,33.211,-93.773
'[03:01:47.000 07/11/2076]',64.469,-7.814,-59.389,-46.886,0.781,-66.032,-25.006,39.853,67.595,-35.165,-89.866,60.171,150.818,-55.873,-143.004,50.794,-55.482,-125.031,60.171,13.675,-40.244,23.053,-143.004
'[03:01:47.004 07/11/2076]',58.608,-10.549,-68.376,-41.807,1.563,-73.065,-30.867,39.853,103.541,-26.569,-137.534,73.846,80.879,-56.654,-60.562,49.231,-58.999,-134.799,69.158,8.205,-48.840,-19.927,-60.562
'[03:01:47.008 07/11/2076]',59.389,-17.973,-75.800,-40.635,-1.172,-76.581,-34.383,36.337,81.270,-10.940,-131.282,78.144,134.017,-104.713,-51.575,39.072,-56.654,-133.626,76.581,13.675,-32.039,-32.039,-51.575
'[03:01:47.012 07/11/2076]',43.761,-23.053,-77.753,-30.867,-14.066,-75.409,-38.291,39.853,60.171,-15.238,-110.965,70.720,176.606,-180.122,-25.397,33.211,-54.701,-125.812,78.535,19.927,-20.317,-64.078,-25.397
'[03:01:47.016 07/11/2076]',39.853,-20.708,-76.581,-36.728,-14.847,-66.813,-39.072,25.397,92.601,-37.118,-116.044,78.535,33.602,-37.509,1.954,18.755,-59.389,-124.640,77.363,11.331,-10.159,-50.403,1.954
'[03:01:47.020 07/11/2076]',26.569,-26.178,-81.270,-30.085,-27.741,-67.204,-43.761,26.960,75.800,-35.556,-126.593,91.819,89.475,-110.965,23.053,2.735,-63.687,-126.203,82.051,5.470,20.317,-68.376,23.053
'[03:01:47.023 07/11/2076]',28.523,-31.258,-79.316,-35.946,-33.993,-63.297,-41.416,19.536,69.158,-41.026,-103.541,62.125,124.640,-42.198,-75.018,-19.536,-53.138,-117.216,80.098,25.397,21.490,18.755,-75.018
'[03:01:47.027 07/11/2076]',25.397,-39.463,-84.396,-27.350,-46.496,-66.422,-41.416,27.350,62.515,-38.681,-88.303,44.542,116.044,-59.389,-41.026,-35.946,-49.621,-112.527,85.177,41.416,24.615,-9.377,-41.026
'[03:01:47.031 07/11/2076]',17.192,-41.416,-84.396,-21.099,-60.171,-69.548,-41.026,39.853,44.542,-25.006,-107.057,55.482,166.056,-88.694,-55.482,-52.747,-54.310,-112.137,85.177,44.542,39.463,7.424,-55.482
'[03:01:47.035 07/11/2076]',6.252,-48.449,-79.707,-15.629,-80.098,-69.158,-35.556,46.496,37.900,-23.053,-106.667,57.436,72.283,79.316,-118.779,-66.813,-51.184,-100.415,80.488,53.529,41.416,77.363,-118.779
'[03:01:47.039 07/11/2076]',-2.344,-42.589,-74.628,-6.252,-94.945,-64.469,-21.490,53.919,35.946,-14.066,-76.581,37.900,51.966,-10.159,20.317,-78.926,-42.589,-79.316,75.409,68.767,34.774,-29.695,20.317
'[03:01:47.043 07/11/2076]',0.391,-43.370,-67.595,-6.642,-99.243,-58.608,-15.629,55.873,24.225,8.596,-78.926,40.635,76.581,-22.271,33.211,-91.429,-37.118,-67.595,68.376,66.032,66.813,-49.231,33.211
'[03:01:47.047 07/11/2076]',3.516,-39.853,-64.469,0.781,-98.852,-48.449,-12.112,59.780,26.960,15.629,-79.316,45.714,105.104,10.549,-1.172,-104.322,-24.225,-54.701,65.250,64.078,69.939,-3.516,-1.172
'[03:01:47.051 07/11/2076]',5.470,-41.807,-67.595,7.814,-101.587,-41.416,-13.675,60.952,10.159,-7.814,-56.654,29.695,143.394,-14.847,-30.476,-121.905,-19.145,-41.026,68.376,72.283,89.475,-4.298,-30.476
'[03:01:47.055 07/11/2076]',3.126,-43.761,-59.780,11.722,-105.104,-33.211,-10.940,60.562,25.397,17.582,-75.018,13.675,157.460,-7.424,-44.151,-123.468,-10.940,-32.039,60.562,66.422,88.694,26.178,-44.151
'[03:01:47.059 07/11/2076]',0.000,-48.059,-58.999,18.364,-111.355,-25.397,-9.377,57.045,23.443,16.801,-64.078,-3.907,125.421,80.879,-105.495,-127.766,0.391,-19.927,59.780,74.628,98.071,66.422,-105.495
'[03:01:47.063 07/11/2076]',5.861,-50.794,-60.562,23.443,-111.355,-18.364,-6.252,53.138,7.033,22.271,-39.463,-28.132,117.998,156.288,-173.871,-139.096,14.066,-4.689,61.343,85.958,105.104,112.137,-173.871
'[03:01:47.066 07/11/2076]',1.172,-53.919,-48.449,25.788,-116.044,-14.066,-2.344,57.045,1.172,37.509,-38.291,-19.927,203.175,-69.158,-23.834,-128.938,22.271,5.470,49.231,82.051,92.210,5.470,-23.834
'[03:01:47.070 07/11/2076]',9.768,-49.231,-44.542,24.615,-112.137,-7.424,3.907,55.482,-28.913,56.654,-14.457,-6.252,213.724,-14.457,-59.389,-132.454,34.774,20.708,45.324,75.800,125.031,25.397,-59.389
'[03:01:47.074 07/11/2076]',17.973,-55.092,-39.463,35.556,-107.839,-8.987,8.596,66.422,-26.960,25.788,4.689,-13.284,193.407,30.085,-89.084,-144.176,37.900,36.337,40.244,80.488,123.468,53.919,-89.084
'[03:01:47.078 07/11/2076]',12.894,-62.125,-34.774,44.542,-114.090,-8.987,12.503,70.330,-12.112,32.821,-3.907,-11.722,140.659,-17.973,7.424,-125.421,38.291,46.105,35.556,82.442,106.667,-21.490,7.424
'[03:01:47.082 07/11/2076]',16.801,-62.125,-30.867,35.946,-112.918,-4.298,14.457,61.734,-29.304,80.488,-25.397,-1.563,137.924,-8.205,9.377,-114.090,41.416,51.966,31.648,76.581,113.309,-30.476,9.377
'[03:01:47.086 07/11/2076]',6.642,-50.403,-33.211,37.900,-101.978,-6.252,11.722,56.654,-26.960,65.250,-30.476,-2.344,83.223,144.176,-105.495,-117.216,42.979,52.747,33.993,70.330,121.123,60.171,-105.495
'[03:01:47.090 07/11/2076]',12.894,-55.482,-29.304,38.291,-87.131,-10.549,10.159,53.919,-30.476,67.985,-15.629,-11.331,138.706,2.735,-32.821,-98.462,51.184,57.827,30.085,73.846,93.773,0.000,-32.821
'[03:01:47.094 07/11/2076]',14.457,-52.747,-23.443,38.291,-79.316,-8.205,12.112,51.575,-66.813,89.475,10.549,-22.662,205.910,-37.509,-57.827,-99.243,61.734,61.734,24.225,72.674,101.587,5.861,-57.827
'[03:01:47.098 07/11/2076]',13.284,-46.496,-21.099,40.244,-65.641,-10.159,11.722,49.231,-60.952,74.628,12.503,-0.391,133.236,80.879,-93.773,-93.382,69.939,56.264,21.880,57.436,80.098,71.502,-93.773
'[03:01:47.102 07/11/2076]',2.735,-44.542,-16.801,52.747,-62.906,-17.582,13.675,60.562,-45.714,83.614,-23.443,17.192,86.740,49.231,-37.118,-66.422,71.502,50.012,17.582,38.291,71.111,16.801,-37.118
'[03:01:47.105 07/11/2076]',19.927,-46.496,-8.205,38.681,-46.105,-12.112,19.927,41.807,-62.515,116.825,6.642,1.954,164.884,-8.596,-31.258,-59.780,82.442,60.171,8.987,41.416,63.687,12.894,-31.258
'[03:01:47.109 07/11/2076]',14.066,-43.370,-0.781,37.118,-25.788,-19.536,19.145,33.211,-49.621,101.197,22.271,-3.126,46.496,81.661,-18.364,-38.681,82.833,60.952,1.563,28.523,66.422,-8.596,-18.364
'[03:01:47.113 07/11/2076]',19.145,-36.728,5.079,30.085,-4.689,-17.192,15.629,23.834,-46.496,97.289,25.006,0.781,119.560,24.225,-39.072,-26.960,77.363,62.125,-4.298,26.569,64.469,-3.907,-39.072
'[03:01:47.117 07/11/2076]',23.443,-38.291,7.424,24.615,11.722,-18.755,9.377,14.847,-44.933,94.945,21.099,3.516,111.746,-12.503,-17.973,-6.252,71.502,62.125,-6.642,20.708,27.350,-1.954,-17.973
